lam,epsilon,confirmation_weeks,immediate_margin,overall_recall,false_positive_rate,precision,f1,recession_weeks,first_third_weeks,first_third_recall,middle_third_weeks,middle_third_recall,final_third_weeks,final_third_recall,first_half_weeks,first_half_recall,core_weeks,core_recall,recession_weeks_classified_recovery,trough_adjacent_weeks,trough_adjacent_classified_recovery,non_trough_recession_weeks_classified_recovery,false_positive_episodes,longest_false_positive_episode,four_week_confirmed_false_positive_episodes,one_step_transitions,two_step_transitions,three_week_whipsaws,longest_run_weeks,minimum_phase_entries,phases_reached,occupancy_recovery,occupancy_expansion,occupancy_slowdown,occupancy_contraction,entries_recovery,entries_expansion,entries_slowdown,entries_contraction,raw_official_disagreement_rate,longest_disagreement_run,single_domain_official_contraction_weeks,certainty_no_inversion,mean_separation_high,mean_separation_low,median_transition_delay_weeks,maximum_transition_delay_weeks,immediate_transitions,confirmed_transitions,recession_2001_first_recession_alert_weeks,recession_2001_first_raw_contraction_weeks,recession_2001_first_official_contraction_weeks,recession_2001_four_week_confirmed_contraction_weeks,gfc_first_recession_alert_weeks,gfc_first_raw_contraction_weeks,gfc_first_official_contraction_weeks,gfc_four_week_confirmed_contraction_weeks,level_severity,momentum_severity,level_breadth,momentum_breadth,contraction_entry,corroboration_share,changed_parameters,stage
2.5,0.005,2,0.3,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.415335,0.328009,0.13525,3,24,23,4,0.176784,7,0,True,0.774534,0.344842,1.0,1,18,35,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.005,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.415335,0.330138,0.13525,3,24,23,4,0.183174,7,0,True,0.774534,0.344842,1.0,1,12,41,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.01,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.4164,0.329073,0.13525,3,24,23,4,0.179979,7,0,True,0.768495,0.338752,1.0,1,10,43,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.02,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.415335,0.329073,0.13525,3,24,23,4,0.161874,7,0,True,0.76174,0.322803,1.0,1,22,31,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.02,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.419595,0.325879,0.13525,3,24,23,4,0.176784,7,0,True,0.76174,0.322803,1.0,1,8,45,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.005,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,1,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.414271,0.329073,0.13525,3,24,23,4,0.171459,7,0,True,0.77188,0.344842,1.0,1,25,28,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.2,5,2
2.5,0.01,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,1,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.414271,0.330138,0.13525,3,24,23,4,0.169329,7,0,True,0.764886,0.338752,1.0,1,23,30,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.2,5,2
2.5,0.02,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.4164,0.328009,0.13525,3,24,23,4,0.165069,7,0,True,0.760027,0.322803,1.0,1,21,32,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.2,5,2
2.5,0.02,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.419595,0.325879,0.13525,3,24,23,4,0.178914,7,0,True,0.760027,0.322803,1.0,1,8,45,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.2,5,2
1.8,0.02,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,0,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.421725,0.328009,0.13525,3,26,26,5,0.129925,7,0,True,0.711303,0.217021,1.0,1,24,35,0.0,0.0,0.0,0.0,2.0,6.0,7.0,12.0,1.7915,0.7,2,2,0.8,0.1,5,2
1.8,0.02,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,0,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.421725,0.328009,0.13525,3,26,26,5,0.129925,7,0,True,0.711303,0.217021,1.0,1,24,35,0.0,0.0,0.0,0.0,2.0,6.0,7.0,12.0,1.7915,0.7,4,2,0.8,0.1,5,2
2.5,0.02,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.419595,0.325879,0.13525,3,24,23,4,0.175719,7,0,True,0.759599,0.322803,1.0,1,8,45,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.3,0.7,2,2,0.75,0.15,6,2
2.5,0.02,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.419595,0.325879,0.13525,3,24,23,4,0.175719,7,0,True,0.759599,0.322803,1.0,1,8,45,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.3,0.7,4,2,0.75,0.15,6,2
2.5,0.005,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,1,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.413206,0.330138,0.13525,3,24,23,4,0.167199,7,0,True,0.77368,0.344842,1.0,1,26,27,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.1,6,2
2.5,0.005,2,0.3,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.415335,0.328009,0.13525,3,24,23,4,0.175719,7,0,True,0.77368,0.344842,1.0,1,18,35,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.1,6,2
2.5,0.005,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.415335,0.330138,0.13525,3,24,23,4,0.182109,7,0,True,0.77368,0.344842,1.0,1,12,41,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.1,6,2
2.5,0.01,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.4164,0.329073,0.13525,3,24,23,4,0.178914,7,0,True,0.768678,0.338752,1.0,1,10,43,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.1,6,2
2.5,0.005,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,1,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.413206,0.330138,0.13525,3,24,23,4,0.168264,7,0,True,0.774534,0.344842,1.0,1,26,27,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.15,6,2
2.5,0.005,2,0.3,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.415335,0.328009,0.13525,3,24,23,4,0.176784,7,0,True,0.774534,0.344842,1.0,1,18,35,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.15,6,2
2.5,0.005,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.415335,0.330138,0.13525,3,24,23,4,0.183174,7,0,True,0.774534,0.344842,1.0,1,12,41,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.15,6,2
2.5,0.01,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.4164,0.329073,0.13525,3,24,23,4,0.179979,7,0,True,0.768495,0.338752,1.0,1,10,43,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.15,6,2
2.5,0.02,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.415335,0.329073,0.13525,3,24,23,4,0.161874,7,0,True,0.76174,0.322803,1.0,1,22,31,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.15,6,2
2.5,0.02,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.419595,0.325879,0.13525,3,24,23,4,0.176784,7,0,True,0.76174,0.322803,1.0,1,8,45,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.15,6,2
2.5,0.005,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,1,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.413206,0.330138,0.13525,3,24,23,4,0.167199,7,0,True,0.77368,0.344842,1.0,1,26,27,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.1,6,2
2.5,0.005,2,0.3,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.415335,0.328009,0.13525,3,24,23,4,0.175719,7,0,True,0.77368,0.344842,1.0,1,18,35,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.1,6,2
2.5,0.005,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.415335,0.330138,0.13525,3,24,23,4,0.182109,7,0,True,0.77368,0.344842,1.0,1,12,41,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.1,6,2
2.5,0.01,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.4164,0.329073,0.13525,3,24,23,4,0.178914,7,0,True,0.768678,0.338752,1.0,1,10,43,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.1,6,2
2.5,0.005,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,1,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.413206,0.330138,0.13525,3,24,23,4,0.168264,7,0,True,0.774534,0.344842,1.0,1,26,27,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.15,6,2
2.5,0.005,2,0.3,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.121406,0.415335,0.328009,0.13525,3,24,23,4,0.176784,7,0,True,0.774534,0.344842,1.0,1,18,35,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.15,6,2
2.5,0.005,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.415335,0.330138,0.13525,3,24,23,4,0.183174,7,0,True,0.774534,0.344842,1.0,1,12,41,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.15,6,2
2.5,0.01,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.4164,0.329073,0.13525,3,24,23,4,0.179979,7,0,True,0.768495,0.338752,1.0,1,10,43,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.15,6,2
2.5,0.02,2,0.2,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.415335,0.329073,0.13525,3,24,23,4,0.161874,7,0,True,0.76174,0.322803,1.0,1,22,31,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.15,6,2
2.5,0.02,2,0.4,0.884956,0.032688,0.787402,0.833333,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.119276,0.419595,0.325879,0.13525,3,24,23,4,0.176784,7,0,True,0.76174,0.322803,1.0,1,8,45,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.15,6,2
2.5,0.02,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.42066,0.322684,0.136315,3,24,23,4,0.172524,7,0,True,0.760027,0.322803,1.0,1,14,39,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.2,4,2
1.8,0.02,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,56,2,0,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.419595,0.329073,0.136315,3,26,25,5,0.13951,7,0,True,0.711303,0.217021,1.0,1,15,43,0.0,0.0,0.0,0.0,2.0,6.0,7.0,12.0,1.7915,0.7,3,2,0.8,0.1,4,2
1.8,0.005,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.419595,0.329073,0.136315,3,26,26,5,0.158679,7,0,True,0.708242,0.220982,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,3,2,0.75,0.2,4,2
1.8,0.01,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.417465,0.331203,0.136315,3,26,26,5,0.15442,7,0,True,0.706329,0.221161,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,3,2,0.75,0.2,4,2
1.8,0.02,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.417465,0.331203,0.136315,3,26,26,5,0.15442,7,0,True,0.700902,0.217021,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,3,2,0.75,0.2,4,2
1.8,0.005,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.419595,0.329073,0.136315,3,26,26,5,0.157614,7,0,True,0.70925,0.220982,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.3,0.7,3,2,0.75,0.2,4,2
1.8,0.01,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.417465,0.331203,0.136315,3,26,26,5,0.153355,7,0,True,0.707371,0.221161,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.3,0.7,3,2,0.75,0.2,4,2
1.8,0.02,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.417465,0.331203,0.136315,3,26,26,5,0.153355,7,0,True,0.702867,0.217021,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.3,0.7,3,2,0.75,0.2,4,2
2.5,0.02,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.42066,0.322684,0.136315,3,24,23,4,0.169329,7,0,True,0.759599,0.322803,1.0,1,14,39,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.3,0.7,3,2,0.75,0.15,5,2
2.5,0.02,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.42066,0.322684,0.136315,3,24,23,4,0.172524,7,0,True,0.760027,0.322803,1.0,1,14,39,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,2,2,0.7,0.2,5,2
2.5,0.01,2,0.2,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,1,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.413206,0.330138,0.136315,3,24,23,4,0.166134,7,0,True,0.768678,0.338752,1.0,1,22,31,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.1,5,2
2.5,0.01,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.417465,0.325879,0.136315,3,24,23,4,0.172524,7,0,True,0.768678,0.338752,1.0,1,16,37,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.1,5,2
2.5,0.01,3,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.837838,38,1.0,38,0.815789,56,0.892857,38,1.0,7,16,7,0,3,11,3,44,3,1,66,3,"contraction,expansion,recovery,slowdown",0.123536,0.411076,0.329073,0.136315,3,22,20,3,0.202343,10,0,True,0.768678,0.338752,2.0,2,10,37,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2.6,0.7,3,2,0.7,0.1,5,2
2.5,0.01,2,0.2,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,1,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.413206,0.330138,0.136315,3,24,23,4,0.167199,7,0,True,0.768495,0.338752,1.0,1,22,31,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.01,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.417465,0.325879,0.136315,3,24,23,4,0.173589,7,0,True,0.768495,0.338752,1.0,1,16,37,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.01,3,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.837838,38,1.0,38,0.815789,56,0.892857,38,1.0,7,16,7,0,3,11,3,44,3,1,66,3,"contraction,expansion,recovery,slowdown",0.123536,0.411076,0.329073,0.136315,3,22,20,3,0.203408,10,0,True,0.768495,0.338752,2.0,2,10,37,0.0,0.0,0.0,0.0,0.0,2.0,10.0,10.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.02,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.42066,0.322684,0.136315,3,24,23,4,0.170394,7,0,True,0.76174,0.322803,1.0,1,14,39,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,3,2,0.7,0.15,5,2
2.5,0.02,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,10,3,52,1,0,66,3,"contraction,expansion,recovery,slowdown",0.120341,0.42066,0.322684,0.136315,3,24,23,4,0.172524,7,0,True,0.760027,0.322803,1.0,1,14,39,0.0,0.0,0.0,0.0,0.0,2.0,9.0,9.0,2.6,0.7,4,2,0.7,0.2,5,2
1.8,0.02,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,56,2,0,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.419595,0.329073,0.136315,3,26,25,5,0.13951,7,0,True,0.711303,0.217021,1.0,1,15,43,0.0,0.0,0.0,0.0,2.0,6.0,7.0,12.0,1.7915,0.7,2,2,0.8,0.1,5,2
1.8,0.02,2,0.3,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,56,2,0,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.419595,0.329073,0.136315,3,26,25,5,0.13951,7,0,True,0.711303,0.217021,1.0,1,15,43,0.0,0.0,0.0,0.0,2.0,6.0,7.0,12.0,1.7915,0.7,4,2,0.8,0.1,5,2
1.8,0.005,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.419595,0.329073,0.136315,3,26,26,5,0.158679,7,0,True,0.708242,0.220982,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,2,2,0.75,0.2,5,2
1.8,0.01,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.417465,0.331203,0.136315,3,26,26,5,0.15442,7,0,True,0.706329,0.221161,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,2,2,0.75,0.2,5,2
1.8,0.02,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.417465,0.331203,0.136315,3,26,26,5,0.15442,7,0,True,0.700902,0.217021,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,2,2,0.75,0.2,5,2
1.8,0.005,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.419595,0.329073,0.136315,3,26,26,5,0.158679,7,0,True,0.708242,0.220982,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,4,2,0.75,0.2,5,2
1.8,0.01,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.417465,0.331203,0.136315,3,26,26,5,0.15442,7,0,True,0.706329,0.221161,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,4,2,0.75,0.2,5,2
1.8,0.02,2,0.4,0.884956,0.033898,0.78125,0.829876,113,37,0.864865,38,1.0,38,0.789474,56,0.910714,38,1.0,8,16,8,0,4,11,3,58,1,1,65,3,"contraction,expansion,recovery,slowdown",0.115016,0.417465,0.331203,0.136315,3,26,26,5,0.15442,7,0,True,0.700902,0.217021,1.0,1,9,50,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.6,0.7,4,2,0.75,0.2,5,2
